id,Coordenadas,Latitude,Longitude,
1913,"17.9898310, -66.5128784",17.9898310000,-66.512878400,
17495,"18.0903935,-66.5125910",18.0903935000,-66.512591000,
10941,"17.990444 , -66.512465",17.9904440000,-66.512465000,
14836,"17.990286, -66.512433",17.9902860000,-66.512433000,
11640,"18.454520, -66.511681",18.4545200000,-66.511681000,
721,"18.1131930, -66.5115835",18.1131930000,-66.511583500,
633,"18.0624602, -66.5114414",18.0624602000,-66.511441400,
545,"18.091177,-66.511065",18.0911770000,-66.511065000,
2803,"18.0871995, -66.5108573",18.0871995000,-66.510857300,
10638,"18.0871944, -66.510064",18.0871944000,-66.510064000,
11142,"18.3684611,-66.5095595",18.3684611000,-66.509559500,
7629,"18.1487405, -66.5094206",18.1487405000,-66.509420600,
17258,"18.448184, -66.509097",18.4481840000,-66.509097000,
16029,"18.110658, -66.509012",18.1106580000,-66.509012000,
5822,"18.38386422, -66.50873019",18.3838642200,-66.508730190,
11736,"18.449659,-66.508667",18.4496590000,-66.508667000,
14527,"18.117960, -66.508590",18.1179600000,-66.508590000,
10510,"18.117430 , -66.508446",18.1174300000,-66.508446000,
8582,"18.03893921, -66.50822941",18.0389392100,-66.508229410,
12764,"18.1168767,-66.5081600",18.1168767000,-66.508160000,
18711,"18.11856340, -66.50789425",18.1185634000,-66.507894250,
15776,"18.038674, -66.507798",18.0386740000,-66.507798000,
8448,"18.0388259, -66.5076692",18.0388259000,-66.507669200,
18628,"18.14766000, -66.50759532",18.1476600000,-66.507595320,
1435,"18.115604, -66.507331",18.1156040000,-66.507331000,
17046,"18.117811,-66.507101",18.1178110000,-66.507101000,
1941,"18.0497632,-66.5070365",18.0497632000,-66.507036500,
1249,"18.03818466, -66.50695549",18.0381846600,-66.506955490,
6581,"18.0381013,-66.5069483",18.0381013000,-66.506948300,
12405,"18.0380576,-66.5066161",18.0380576000,-66.506616100,
15566,"18.2373742, -66.5063100",18.2373742000,-66.506310000,
8615,"18.116127,-66.506058",18.1161270000,-66.506058000,
4427,"18.0300269, -66.5051680",18.0300269000,-66.505168000,
16140,"18.115351,-66.505020",18.1153510000,-66.505020000,
12013,"18.031453, -66.504911",18.0314530000,-66.504911000,
13061,"18.451910,-66.504910",18.4519100000,-66.504910000,
8537,"18.029113,-66.504885",18.0291130000,-66.504885000,
12671,"18.0292063,-66.5047965",18.0292063000,-66.504796500,
2354,"18.02972917, -66.50478721",18.0297291700,-66.504787210,
12354,"18.0314609, -66.5047670",18.0314609000,-66.504767000,
4194,"18.077602, -66.504682",18.0776020000,-66.504682000,
6048,"18.119270, -66.504615",18.1192700000,-66.504615000,
4523,"18.0320141, -66.5045622",18.0320141000,-66.504562200,
2987,"18.032345,-66.504463",18.0323450000,-66.504463000,
10753,"18.032175,-66.504341",18.0321750000,-66.504341000,
13050,"18.050973,-66.504144",18.0509730000,-66.504144000,
1759,"18.03248912, -66.50396212",18.0324891200,-66.503962120,
17400,"18.0815535,-66.5039355",18.0815535000,-66.503935500,
7602,"18.4521024,-66.5038392",18.4521024000,-66.503839200,
10672,"18.050286 , -66.502657",18.0502860000,-66.502657000,
361,"18.12179, -66.50236",18.1217900000,-66.502360000,
18176,"18.0008,-66.5023",18.0008000000,-66.502300000,
979,"17.999634, -66.502211",17.9996340000,-66.502211000,
5713,"18.2322046 , -66.5019209",18.2322046000,-66.501920900,
5173,"18.435937,-66.501855",18.4359370000,-66.501855000,
16690,"18.380391, -66.501681",18.3803910000,-66.501681000,
3806,"18.0024848,-66.5015789",18.0024848000,-66.501578900,
13112,"18.0023, -66.5014",18.0023000000,-66.501400000,
18754,"18.001179,-66.501336",18.0011790000,-66.501336000,
13673,"18.0008, -66.5011",18.0008000000,-66.501100000,
11355,"17.999783,-66.500862",17.9997830000,-66.500862000,
18841,"18.432490, -66.500751",18.4324900000,-66.500751000,
3292,"18.000520, -66.500720",18.0005200000,-66.500720000,
14405,"17.9995169, -66.5006898",17.9995169000,-66.500689800,
2078,"18.001735, -66.500675",18.0017350000,-66.500675000,
6084,"18.3856948, -66.5006093",18.3856948000,-66.500609300,
10595,"18.000701, -66.500418",18.0007010000,-66.500418000,
16968,"18.000297, -66.500319",18.0002970000,-66.500319000,
17234,"18.000358, -66.500288",18.0003580000,-66.500288000,
18311,"18.00214042, -66.50013025",18.0021404200,-66.500130250,
3969,"18.0671950,-66.5000700",18.0671950000,-66.500070000,
18857,"18.43090984, -66.50000842",18.4309098400,-66.500008420,
5830,"18.430995,-66.499885",18.4309950000,-66.499885000,
5296,"17.999728, -66.499851",17.9997280000,-66.499851000,
16333,"18.055706, -66.499775",18.0557060000,-66.499775000,
5969,"17.998894, -66.499648",17.9988940000,-66.499648000,
10259,"18.444637, -66.499629",18.4446370000,-66.499629000,
4941,"18.2282466,-66.4993319",18.2282466000,-66.499331900,
6364,"18.233142, -66.499044",18.2331420000,-66.499044000,
11291,"18.002690, -66.498926",18.0026900000,-66.498926000,
18909,"18.468239, -66.498914",18.4682390000,-66.498914000,
8267,"18.430773, -66.49891",18.4307730000,-66.498910000,
15765,"18.001380, -66.498866",18.0013800000,-66.498866000,
19058,"17.99338044, -66.49880203",17.9933804400,-66.498802030,
208,"18.05346, -66.49862",18.0534600000,-66.498620000,
15016,"17.99821668,-66.4983689",17.9982166800,-66.498368900,
16107,"18.431946,-66.498172",18.4319460000,-66.498172000,
18416,"18.43207887, -66.49792514",18.4320788700,-66.497925140,
4493,"17.9990806, -66.4978747",17.9990806000,-66.497874700,
10605,"18.052550, -66.497826",18.0525500000,-66.497826000,
10004,"18.000556, -66.497500",18.0005560000,-66.497500000,
18501,"18.001284, -66.497154",18.0012840000,-66.497154000,
3876,"18.000499, -66.496984",18.0004990000,-66.496984000,
9871,"18.452511,-66.496719",18.4525110000,-66.496719000,
2613,"18.055333,-66.496695",18.0553330000,-66.496695000,
10710,"18.018080, -66.496550",18.0180800000,-66.496550000,
905,"18.0367700, -66.4965051",18.0367700000,-66.496505100,
16359,"18.434970, -66.496349",18.4349700000,-66.496349000,
9602,"18.053282,-66.496346",18.0532820000,-66.496346000,
5730,"18.4357942, -66.4963361",18.4357942000,-66.496336100,
15312,"18.0533650, -66.4962252",18.0533650000,-66.496225200,
3954,"18.29501, -66.49617",18.2950100000,-66.496170000,
4555,"18.4681875,-66.4961286",18.4681875000,-66.496128600,
14201,"18.4341543, -66.49607",18.4341543000,-66.496070000,
10971,"18.055513 , -66.496024",18.0555130000,-66.496024000,
182,"18.4508138, -66.4955154",18.4508138000,-66.495515400,
12699,"18.436425,-66.495441",18.4364250000,-66.495441000,
14137,"18.034698, -66.495425",18.0346980000,-66.495425000,
2998,"18.011669, -66.495087",18.0116690000,-66.495087000,
2431,"18.075121, -66.495066",18.0751210000,-66.495066000,
12880,"18.053136, -66.495011",18.0531360000,-66.495011000,
1148,"18.2650640, -66.4949002",18.2650640000,-66.494900200,
5260,"18.4479504, -66.4948552",18.4479504000,-66.494855200,
1335,"18.1312366, -66.4948432",18.1312366000,-66.494843200,
17769,"18.2944390,-66.4946370",18.2944390000,-66.494637000,
16857,"18.01021171,-66.49451049",18.0102117100,-66.494510490,
6182,"18.2972818,-66.4944398",18.2972818000,-66.494439800,
10475,"18.142243,-66.494383",18.1422430000,-66.494383000,
6295,"18.142261,-66.494272",18.1422610000,-66.494272000,
6501,"18.0522843,-66.4940234",18.0522843000,-66.494023400,
5984,"17.994515, -66.493911",17.9945150000,-66.493911000,
3520,"18.142698,-66.493764",18.1426980000,-66.493764000,
15455,"18.011999,-66.493761",18.0119990000,-66.493761000,
18736,"18.0528157,-66.493745",18.0528157000,-66.493745000,
19316,"18.45758182, -66.49356989",18.4575818200,-66.493569890,
16613,"18.01028685, -66.49354334",18.0102868500,-66.493543340,
1372,"18.4601, -66.49342",18.4601000000,-66.493420000,
16034,"18.010899, -66.493340",18.0108990000,-66.493340000,
3469,"18.053661, -66.493089",18.0536610000,-66.493089000,
18968,"18.03493356, -66.49306476",18.0349335600,-66.493064760,
18598,"18.01072147,-66.49305465",18.0107214700,-66.493054650,
7740,"18.11047876,-66.49305307",18.1104787600,-66.493053070,
72,"18.010515,-66.493027",18.0105150000,-66.493027000,
7883,"18.42459632, -66.49297266",18.4245963200,-66.492972660,
11156,"18.011600 , -66.492939",18.0116000000,-66.492939000,
14520,"18.0363893, -66.4928674",18.0363893000,-66.492867400,
12827,"18.033019, -66.492792",18.0330190000,-66.492792000,
200,"18.0307930,- 66.492734",18.0307930000,-66.492734000,
678,"18.033064, -66.492559",18.0330640000,-66.492559000,
1592,"18.109341,-66.492451",18.1093410000,-66.492451000,
17028,"18.053108,-66.492412",18.0531080000,-66.492412000,
8139,"18.0308383,-66.492368",18.0308383000,-66.492368000,
13975,"18.038415,-66.492320",18.0384150000,-66.492320000,
18951,"18.01128497, -66.49229557",18.0112849700,-66.492295570,
3415,"18.035758, -66.492127",18.0357580000,-66.492127000,
518,"18.0280288,-66.4920788",18.0280288000,-66.492078800,
14823,"18.035917,-66.492050",18.0359170000,-66.492050000,
18345,"18.46453269, -66.49189166",18.4645326900,-66.491891660,
10430,"17.992799,-66.491877",17.9927990000,-66.491877000,
15621,"18.026630,-66.491733",18.0266300000,-66.491733000,
3040,"18.4583461, -66.4915243",18.4583461000,-66.491524300,
14413,"18.0263794, -66.4915192",18.0263794000,-66.491519200,
16911,"18.4655458,-66.4915192",18.4655458000,-66.491519200,
12537,"18.007359, -66.491456",18.0073590000,-66.491456000,
13752,"17.9937150, -66.4914400",17.9937150000,-66.491440000,
1779,"18.0542451, -66.4913898",18.0542451000,-66.491389800,
2,"18.4592881, -66.4913898",18.4592881000,-66.491389800,
18836,"18.459375,-66.491368",18.4593750000,-66.491368000,
3950,"18.0542505, -66.4912701",18.0542505000,-66.491270100,
16988,"18.0545342,-66.4911538",18.0545342000,-66.491153800,
8747,"18.01109,-66.49090",18.0110900000,-66.490900000,
14950,"18.05320, -66.490646",18.0532000000,-66.490646000,
5565,"18.0278405, -66.4906237",18.0278405000,-66.490623700,
15104,"17.9921,-66.4904",17.9921000000,-66.490400000,
10716,"18.011200, -66.490350",18.0112000000,-66.490350000,
5295,"18.457032, -66.490308",18.4570320000,-66.490308000,
3989,"17.993275, -66.490218",17.9932750000,-66.490218000,
11323,"18.457465, -66.490186",18.4574650000,-66.490186000,
2985,"18.010353,-66.490097",18.0103530000,-66.490097000,
18752,"18.459300,-66.490077",18.4593000000,-66.490077000,
14915,"17.9935278,-664900645",17.9935278000,-66.490064500,
17536,"18.053774,-66.489930",18.0537740000,-66.489930000,
6528,"18.107066, -66.489837",18.1070660000,-66.489837000,
16862,"18.4572,-66.4898",18.4572000000,-66.489800000,
6645,"18.054434, -66.489594",18.0544340000,-66.489594000,
10793,"18.113857, -66.489591",18.1138570000,-66.489591000,
12346,"18.4584415,-66.4895787",18.4584415000,-66.489578700,
10604,"18.2305627, -66.4895297",18.2305627000,-66.489529700,
17702,"18.0110529,-66.489476",18.0110529000,-66.489476000,
6403,"18.113937, -66.489354",18.1139370000,-66.489354000,
15913,"18.458594,-66.489348",18.4585940000,-66.489348000,
17321,"18.112378,-66.489223",18.1123780000,-66.489223000,
6815,"18.026449, -66.489159",18.0264490000,-66.489159000,
12516,"18.1180465,-66.4890580",18.1180465000,-66.489058000,
9827,"18.4222535, -66.4890191",18.4222535000,-66.489019100,
18924,"18.01077604, -66.48896254",18.0107760400,-66.488962540,
13204,"18.113670,-66.488940",18.1136700000,-66.488940000,
791,"18.427838, -66.488883",18.4278380000,-66.488883000,
1580,"18.4229100,-66.4887390",18.4229100000,-66.488739000,
10357,"18.46162, -66.48873",18.4616200000,-66.488730000,
476,"18.410557, -66.488719",18.4105570000,-66.488719000,
1800,"18.4616749, -66.4887153",18.4616749000,-66.488715300,
3471,"18.00979, -66.48850",18.0097900000,-66.488500000,
19284,"18.00974048, -66.48849785",18.0097404800,-66.488497850,
9062,"18.422852, -66.488353",18.4228520000,-66.488353000,
12468,"18.459700, -66.488332",18.4597000000,-66.488332000,
18095,"18.43141689, -66.48813549",18.4314168900,-66.488135490,
8189,"18.4224975, -66.4879415",18.4224975000,-66.487941500,
1632,"18.453376, -66.487835",18.4533760000,-66.487835000,
8680,"18.416085,-66.487596",18.4160850000,-66.487596000,
1978,"18.4154321, -66.4875865",18.4154321000,-66.487586500,
12272,"18.423356, -66.487548",18.4233560000,-66.487548000,
6537,"18.4379755, -66.4874819",18.4379755000,-66.487481900,
16479,"18.456546,-66.487411",18.4565460000,-66.487411000,
17126,"18.4376320,-66.48719",18.4376320000,-66.487190000,
2826,"18.410307, -66.487122",18.4103070000,-66.487122000,
12269,"18.423464,-66.487106",18.4234640000,-66.487106000,
18150,"18.027476,-66.487062",18.0274760000,-66.487062000,
4758,"18.099457,-66.487040",18.0994570000,-66.487040000,
17813,"18.0247193,-66.4870279",18.0247193000,-66.487027900,
11657,"18.04799490, -66.4868850",18.0479949000,-66.486885000,
16748,"18.41229895, -66.48681459",18.4122989500,-66.486814590,
8001,"18.024899, -66.486672",18.0248990000,-66.486672000,
7914,"18.0251427,-66.4866631",18.0251427000,-66.486663100,
7266,"18.459068,-66.486662",18.4590680000,-66.486662000,
1724,"18.0292200, -66.4866353",18.0292200000,-66.486635300,
2976,"18.463397, -66.486533",18.4633970000,-66.486533000,
4837,"18.4379485,-66.4865012",18.4379485000,-66.486501200,
10547,"18.411187, -66.486445",18.4111870000,-66.486445000,
860,"18.457398,-66.486423",18.4573980000,-66.486423000,
16727,"18.41187880, -66.48634448",18.4118788000,-66.486344480,
3267,"18.4209324, -66.4863077",18.4209324000,-66.486307700,
6194,"18.413800, -66.486300",18.4138000000,-66.486300000,
17937,"18.41120559, -66.48621872",18.4112055900,-66.486218720,
16861,"18.4113148,-66.4861689",18.4113148000,-66.486168900,
8381,"18.438871, -66.486030",18.4388710000,-66.486030000,
12024,"18.4379237, -66.4859869",18.4379237000,-66.485986900,
3686,"18.412569, -66.485886",18.4125690000,-66.485886000,
4116,"18.421840, -66.485690",18.4218400000,-66.485690000,
13454,"18.027426, -66.485588",18.0274260000,-66.485588000,
7721,"18.264300, -66.485200",18.2643000000,-66.485200000,
1492,"18.427714, -66.485199",18.4277140000,-66.485199000,
2838,"18.4150396, -66.4850826",18.4150396000,-66.485082600,
18574,"18.026871,-66.485053",18.0268710000,-66.485053000,
15901,"18.4107031, -66.4850035",18.4107031000,-66.485003500,
1348,"18.04919883, -66.48485506",18.0491988300,-66.484855060,
1425,"18.109846, -66.484771",18.1098460000,-66.484771000,
16587,"18.029140, -66.484356",18.0291400000,-66.484356000,
861,"18.428640,-66.484322",18.4286400000,-66.484322000,
1164,"18.42934,-66.48422",18.4293400000,-66.484220000,
779,"18.422197,-66.484116",18.4221970000,-66.484116000,
8833,"18.024615, -66.484095",18.0246150000,-66.484095000,
6102,"18.449370, -66.484090",18.4493700000,-66.484090000,
17361,"18.128856, -66.484007",18.1288560000,-66.484007000,
10444,"18.1320634,-66.4837895",18.1320634000,-66.483789500,
19351,"18.4294933, -66.4836219",18.4294933000,-66.483621900,
10952,"18.029602,-66.483618",18.0296020000,-66.483618000,
960,"18.1365605, -66.4834109",18.1365605000,-66.483410900,
239,"18.41369119, -66.48334691",18.4136911900,-66.483346910,
8780,"18.132269, -66.483336",18.1322690000,-66.483336000,
8937,"18.4564608,-66.4831816",18.4564608000,-66.483181600,
17381,"18.132483, -66.482991",18.1324830000,-66.482991000,
4369,"18.029922, -66.482951",18.0299220000,-66.482951000,
11123,"18.456760, -66.482622",18.4567600000,-66.482622000,
4805,"18.133419,-66.482468",18.1334190000,-66.482468000,
14985,"18.0250,-66.4823",18.0250000000,-66.482300000,
1924,"18.024347, -66.482269",18.0243470000,-66.482269000,
4201,"18.02474, -66.48210",18.0247400000,-66.482100000,
6110,"18.419907,-66.482006",18.4199070000,-66.482006000,
911,"18.0287873,-66.4819531",18.0287873000,-66.481953100,
4822,"18.356080, -66.481910",18.3560800000,-66.481910000,
15315,"18.026343, -66.481871",18.0263430000,-66.481871000,
14464,"18.460553, -66.481610",18.4605530000,-66.481610000,
4735,"18.1346777,-66.4816025",18.1346777000,-66.481602500,
13291,"18.138657, -66.481187",18.1386570000,-66.481187000,
2846,"18.42903607, -66.48081691",18.4290360700,-66.480816910,
7711,"18.428904,-66.480751",18.4289040000,-66.480751000,
16291,"18.425143, -66.480671",18.4251430000,-66.480671000,
13360,"18.1382020,-66.4806",18.1382020000,-66.480600000,
3264,"18.3039146, -66.4805155",18.3039146000,-66.480515500,
5693,"18.139484,-66.480392",18.1394840000,-66.480392000,
1890,"18.4192510, -66.4803860",18.4192510000,-66.480386000,
18090,"18.43, -66.48",18.4300000000,-66.480000000,
18082,"18.44, -66.48",18.4400000000,-66.480000000,
14825,"18.307253,-66.479988",18.3072530000,-66.479988000,
3256,"18.3065836, -66.4799817",18.3065836000,-66.479981700,
16399,"18.306564,-66.479981",18.3065640000,-66.479981000,
1234,"18.276489,-66.479973",18.2764890000,-66.479973000,
2151,"18.434508, -66.479795",18.4345080000,-66.479795000,
8905,"18.425396, -66.479779",18.4253960000,-66.479779000,
4646,"18.435000, -66.479730",18.4350000000,-66.479730000,
17787,"18.422110, -66.479613",18.4221100000,-66.479613000,
3639,"18.4360509, -66.4795211",18.4360509000,-66.479521100,
7945,"18.42084,-66.47951",18.4208400000,-66.479510000,
17394,"18.41338935, -66.47948114",18.4133893500,-66.479481140,
3909,"18.422235, -66.479430",18.4222350000,-66.479430000,
18999,"18.419165, -66.479405",18.4191650000,-66.479405000,
6804,"18.133595, -66.479286",18.1335950000,-66.479286000,
5525,"18.134755,-66.479198",18.1347550000,-66.479198000,
10820,"18.134834,-66.479049",18.1348340000,-66.479049000,
13052,"18.1335234,-66.4790269",18.1335234000,-66.479026900,
626,"18.4209385,-66.4788917",18.4209385000,-66.478891700,
2004,"18.42188, -66.478728",18.4218800000,-66.478728000,
12211,"18.429099, -66.478649",18.4290990000,-66.478649000,
12879,"18.305738, -66.478627",18.3057380000,-66.478627000,
1644,"18.129901,-66.478428",18.1299010000,-66.478428000,
16758,"18.045371, -66.478218",18.0453710000,-66.478218000,
